 format: day,hour,value location:71_106 Start : 20190101 
 1, 0000, 202.000000 
 1, 0100, 126.000000 
 1, 0200, 114.000000 
 1, 0300, 69.000000 
 1, 0400, 171.000000 
 1, 0500, 155.000000 
 1, 0600, 143.000000 
 1, 0700, 177.000000 
 1, 0800, 189.000000 
 1, 0900, 171.000000 
 1, 1000, 165.000000 
 1, 1100, 218.000000 
 1, 1200, 208.000000 
 1, 1300, 157.000000 
 1, 1400, 143.000000 
 1, 1500, 166.000000 
 1, 1600, 179.000000 
 1, 1700, 216.000000 
 1, 1800, 310.000000 
 1, 1900, 223.000000 
 1, 2000, 198.000000 
 1, 2100, 191.000000 
 1, 2200, 199.000000 
 1, 2300, 228.000000 
 2, 0000, 290.000000 
 2, 0100, 169.000000 
 2, 0200, 154.000000 
 2, 0300, 158.000000 
 2, 0400, 6.000000 
 2, 0500, 108.000000 
 2, 0600, 185.000000 
 2, 0700, 154.000000 
 2, 0800, 208.000000 
 2, 0900, 206.000000 
 2, 1000, 210.000000 
 2, 1100, 186.000000 
 2, 1200, 163.000000 
 2, 1300, 172.000000 
 2, 1400, 190.000000 
 2, 1500, 191.000000 
 2, 1600, 201.000000 
 2, 1700, 214.000000 
 2, 1800, 0.000000 
 2, 1900, 193.000000 
 2, 2000, 0.000000 
 2, 2100, 219.000000 
 2, 2200, 206.000000 
 2, 2300, 250.000000 
 3, 0000, 312.000000 
 3, 0100, 18.000000 
 3, 0200, 193.000000 
 3, 0300, 195.000000 
 3, 0400, 198.000000 
 3, 0500, 202.000000 
 3, 0600, 190.000000 
 3, 0700, 53.000000 
 3, 0800, 215.000000 
 3, 0900, 196.000000 
 3, 1000, 161.000000 
 3, 1100, 195.000000 
 3, 1200, 198.000000 
 3, 1300, 182.000000 
 3, 1400, 205.000000 
 3, 1500, 200.000000 
 3, 1600, 0.000000 
 3, 1700, 230.000000 
 3, 1800, 0.000000 
 3, 1900, 190.000000 
 3, 2000, 0.000000 
 3, 2100, 216.000000 
 3, 2200, 228.000000 
 3, 2300, 253.000000 
 4, 0000, 301.000000 
 4, 0100, 3.000000 
 4, 0200, 272.000000 
 4, 0300, 15.000000 
 4, 0400, 86.000000 
 4, 0500, 159.000000 
 4, 0600, 170.000000 
 4, 0700, 133.000000 
 4, 0800, 237.000000 
 4, 0900, 208.000000 
 4, 1000, 154.000000 
 4, 1100, 266.000000 
 4, 1200, 321.000000 
 4, 1300, 201.000000 
 4, 1400, 0.000000 
 4, 1500, 298.000000 
 4, 1600, 0.000000 
 4, 1700, 239.000000 
 4, 1800, 181.000000 
 4, 1900, 176.000000 
 4, 2000, 154.000000 
 4, 2100, 158.000000 
 4, 2200, 123.000000 
 4, 2300, 215.000000 
 5, 0000, 89.000000 
 5, 0100, 170.000000 
 5, 0200, 103.000000 
 5, 0300, 153.000000 
 5, 0400, 167.000000 
 5, 0500, 108.000000 
 5, 0600, 130.000000 
 5, 0700, 131.000000 
 5, 0800, 292.000000 
 5, 0900, 217.000000 
 5, 1000, 214.000000 
 5, 1100, 259.000000 
 5, 1200, 200.000000 
 5, 1300, 199.000000 
 5, 1400, 156.000000 
 5, 1500, 238.000000 
 5, 1600, 216.000000 
 5, 1700, 171.000000 
 5, 1800, 319.000000 
 5, 1900, 251.000000 
 5, 2000, 210.000000 
 5, 2100, 8.000000 
 5, 2200, 150.000000 
 5, 2300, 195.000000 
 6, 0000, 288.000000 
 6, 0100, 319.000000 
 6, 0200, 28.000000 
 6, 0300, 26.000000 
 6, 0400, 31.000000 
 6, 0500, 89.000000 
 6, 0600, 106.000000 
 6, 0700, 175.000000 
 6, 0800, 227.000000 
 6, 0900, 192.000000 
 6, 1000, 177.000000 
 6, 1100, 182.000000 
 6, 1200, 207.000000 
 6, 1300, 141.000000 
 6, 1400, 342.000000 
 6, 1500, 226.000000 
 6, 1600, 158.000000 
