"행정구역","2018년01월_거주자 인구수","2018년01월_세대수","2018년01월_세대당 인구","2018년02월_거주자 인구수","2018년02월_세대수","2018년02월_세대당 인구","2018년03월_거주자 인구수","2018년03월_세대수","2018년03월_세대당 인구","2018년04월_거주자 인구수","2018년04월_세대수","2018년04월_세대당 인구","2018년05월_거주자 인구수","2018년05월_세대수","2018년05월_세대당 인구","2018년06월_거주자 인구수","2018년06월_세대수","2018년06월_세대당 인구","2018년07월_거주자 인구수","2018년07월_세대수","2018년07월_세대당 인구","2018년08월_거주자 인구수","2018년08월_세대수","2018년08월_세대당 인구","2018년09월_거주자 인구수","2018년09월_세대수","2018년09월_세대당 인구","2018년10월_거주자 인구수","2018년10월_세대수","2018년10월_세대당 인구","2018년11월_거주자 인구수","2018년11월_세대수","2018년11월_세대당 인구","2018년12월_거주자 인구수","2018년12월_세대수","2018년12월_세대당 인구"
"대구광역시 동구 (2714000000)","346,397","146,348","          2.37","346,599","146,775","          2.36","347,164","147,220","          2.36","347,894","147,697","          2.36","348,457","148,161","          2.35","348,848","148,531","          2.35","349,021","148,820","          2.35","348,897","148,987","          2.34","348,744","149,140","          2.34","348,683","149,360","          2.33","348,352","149,443","          2.33","348,242","149,711","          2.33"
"대구광역시 동구 신암1동(2714051000)","10,649","5,156","          2.07","10,640","5,160","          2.06","10,612","5,139","          2.06","10,570","5,129","          2.06","10,504","5,102","          2.06","10,377","5,060","          2.05","10,237","5,003","          2.05","10,083","4,932","          2.04","9,982","4,885","          2.04","9,812","4,807","          2.04","9,712","4,756","          2.04","9,640","4,724","          2.04"
"대구광역시 동구 신암2동(2714052000)","12,017","4,822","          2.49","12,013","4,829","          2.49","11,994","4,827","          2.48","11,990","4,830","          2.48","11,980","4,826","          2.48","11,975","4,830","          2.48","11,988","4,827","          2.48","11,938","4,812","          2.48","11,910","4,810","          2.48","11,906","4,816","          2.47","11,898","4,819","          2.47","11,883","4,817","          2.47"
"대구광역시 동구 신암3동(2714053000)","7,468","3,481","          2.15","7,406","3,467","          2.14","7,334","3,432","          2.14","7,292","3,407","          2.14","7,208","3,374","          2.14","7,028","3,292","          2.13","6,850","3,203","          2.14","6,697","3,138","          2.13","6,655","3,117","          2.14","6,579","3,079","          2.14","6,558","3,080","          2.13","7,299","3,380","          2.16"
"대구광역시 동구 신암4동(2714054000)","16,477","8,176","          2.02","16,453","8,189","          2.01","16,415","8,191","          2.00","16,358","8,165","          2.00","16,305","8,156","          2.00","16,302","8,155","          2.00","16,220","8,136","          1.99","16,183","8,128","          1.99","16,137","8,125","          1.99","16,081","8,110","          1.98","15,983","8,070","          1.98","15,722","7,979","          1.97"
"대구광역시 동구 신암5동(2714054100)","7,486","3,357","          2.23","7,446","3,355","          2.22","7,445","3,361","          2.22","7,414","3,357","          2.21","7,449","3,368","          2.21","7,421","3,363","          2.21","7,420","3,371","          2.20","7,416","3,381","          2.19","7,399","3,385","          2.19","7,376","3,366","          2.19","7,322","3,350","          2.19","7,204","3,300","          2.18"
"대구광역시 동구 신천1.2동(2714055500)","13,981","5,957","          2.35","13,976","5,962","          2.34","13,984","5,973","          2.34","13,952","5,982","          2.33","13,925","5,988","          2.33","13,875","5,971","          2.32","13,842","5,976","          2.32","13,834","5,988","          2.31","13,814","5,978","          2.31","13,796","5,979","          2.31","13,746","5,974","          2.30","13,709","5,982","          2.29"
"대구광역시 동구 신천3동(2714057000)","11,543","4,674","          2.47","11,486","4,655","          2.47","11,768","4,768","          2.47","12,097","4,910","          2.46","12,336","5,010","          2.46","12,683","5,153","          2.46","12,809","5,202","          2.46","12,923","5,247","          2.46","12,934","5,254","          2.46","12,982","5,278","          2.46","12,986","5,282","          2.46","12,938","5,255","          2.46"
"대구광역시 동구 신천4동(2714058000)","8,928","4,845","          1.84","8,887","4,833","          1.84","8,851","4,837","          1.83","8,719","4,786","          1.82","8,648","4,755","          1.82","8,627","4,750","          1.82","8,585","4,756","          1.81","8,543","4,732","          1.81","8,505","4,730","          1.80","8,438","4,709","          1.79","8,361","4,682","          1.79","8,205","4,638","          1.77"
"대구광역시 동구 효목1동(2714059000)","14,560","6,571","          2.22","14,515","6,561","          2.21","14,439","6,534","          2.21","14,418","6,541","          2.20","14,397","6,546","          2.20","14,425","6,581","          2.19","14,386","6,566","          2.19","14,378","6,582","          2.18","14,377","6,581","          2.18","14,343","6,589","          2.18","14,342","6,613","          2.17","14,384","6,652","          2.16"
